date,open,high,low,close,volume
2025-07-01,37.400001525878906,41.54999923706055,37.400001525878906,41.54999923706055,130600529
2025-07-02,40.25,40.4900016784668,38.5,39.599998474121094,124642131
2025-07-03,40.34000015258789,43.560001373291016,39.15999984741211,43.29999923706055,139437480
2025-07-04,44.810001373291016,44.9900016784668,42.119998931884766,42.599998474121094,104191087
2025-07-07,41.9900016784668,42.38999938964844,40.36000061035156,40.459999084472656,82587171
2025-07-08,40.2599983215332,44.369998931884766,40.16999816894531,43.45000076293945,106477089
2025-07-09,44.439998626708984,47.20000076293945,43.900001525878906,46.41999816894531,124910825
2025-07-10,47.34000015258789,47.5,45.560001373291016,46.5,65237156
2025-07-11,46.310001373291016,46.43000030517578,43.900001525878906,44.41999816894531,71480852
2025-07-14,45.91999816894531,47.79999923706055,45.439998626708984,47.20000076293945,70516360
2025-07-15,47.900001525878906,51.91999816894531,47.75,51.779998779296875,90874446
2025-07-16,51.47999954223633,52.20000076293945,50.279998779296875,50.279998779296875,61517239
2025-07-17,52.599998474121094,55.310001373291016,52.599998474121094,55.310001373291016,70495426
2025-07-18,58.0,58.5,53.29999923706055,54.209999084472656,123636096
2025-07-21,54.59000015258789,55.849998474121094,52.880001068115234,54.970001220703125,100743140
2025-07-22,55.5,58.5,53.790000915527344,54.310001373291016,98595600
2025-07-23,53.130001068115234,54.029998779296875,52.439998626708984,53.59000015258789,66955031
2025-07-24,54.79999923706055,54.880001068115234,51.95000076293945,53.5,78559333
2025-07-25,53.900001525878906,53.93000030517578,52.38999938964844,53.029998779296875,44100858
2025-07-28,54.099998474121094,55.97999954223633,51.29999923706055,54.43000030517578,174849626
2025-07-29,54.70000076293945,57.59000015258789,54.630001068115234,57.380001068115234,98310578
2025-07-30,58.029998779296875,58.79999923706055,55.68000030517578,56.709999084472656,76338765
2025-07-31,60.0099983215332,61.5,58.119998931884766,58.4900016784668,95347704
2025-08-01,57.189998626708984,58.25,54.099998474121094,55.119998931884766,78984443
2025-08-04,53.849998474121094,54.15999984741211,52.43000030517578,53.310001373291016,71716191
2025-08-05,54.099998474121094,54.36000061035156,51.0,52.439998626708984,69492326
2025-08-06,52.18000030517578,54.0,51.470001220703125,51.9900016784668,52702363
2025-08-07,52.27000045776367,54.099998474121094,50.5,52.2400016784668,69455731
2025-08-08,51.29999923706055,53.45000076293945,51.119998931884766,52.29999923706055,43355470
2025-08-11,52.5,57.22999954223633,52.29999923706055,55.63999938964844,88035418
2025-08-12,55.91999816894531,57.7599983215332,55.099998474121094,56.630001068115234,74070186
2025-08-13,55.900001525878906,59.79999923706055,53.90999984741211,59.5,90427965
2025-08-14,58.5,58.5099983215332,53.54999923706055,54.900001525878906,109705247
2025-08-15,54.40999984741211,54.79999923706055,51.779998779296875,52.119998931884766,97006046
2025-08-18,51.709999084472656,54.72999954223633,48.68000030517578,54.650001525878906,135455375
2025-08-19,54.54999923706055,54.56999969482422,51.970001220703125,52.599998474121094,83832213
2025-08-20,50.79999923706055,52.369998931884766,49.599998474121094,52.29999923706055,64195949
2025-08-21,52.2599983215332,52.970001220703125,50.599998474121094,51.459999084472656,53179052
2025-08-22,51.04999923706055,53.810001373291016,51.040000915527344,53.2599983215332,70820407
2025-08-25,53.470001220703125,58.5,52.5,57.15999984741211,113906964
2025-08-26,57.0,60.27000045776367,56.0,56.79999923706055,80368697
2025-08-27,55.5,58.2599983215332,55.130001068115234,55.400001525878906,74296621
2025-08-28,55.11000061035156,60.939998626708984,55.099998474121094,60.939998626708984,110482560
2025-08-29,63.84000015258789,66.88999938964844,63.099998474121094,66.0199966430664,116991292
2025-09-01,68.86000061035156,70.37999725341797,66.0,68.81999969482422,93138739
2025-09-02,70.16999816894531,71.5,62.400001525878906,63.65999984741211,111462099
2025-09-03,64.9800033569336,66.30999755859375,62.130001068115234,64.63999938964844,62492070
2025-09-04,64.16000366210938,66.1500015258789,58.18000030517578,58.18000030517578,80415140
2025-09-05,57.97999954223633,64.0,56.47999954223633,64.0,89848055
2025-09-08,66.98999786376953,68.68000030517578,63.29999923706055,65.61000061035156,112321007
2025-09-09,65.1500015258789,69.19000244140625,63.380001068115234,65.6500015258789,86513855
2025-09-10,66.80000305175781,72.22000122070312,65.37999725341797,72.22000122070312,82775319
2025-09-11,75.55000305175781,79.44000244140625,75.01000213623047,79.44000244140625,88735348
2025-09-12,79.48999786376953,79.48999786376953,75.19999694824219,76.3499984741211,112284479
2025-09-15,76.98999786376953,80.3499984741211,75.30000305175781,77.6500015258789,81070813
2025-09-16,77.9000015258789,82.08999633789062,76.30000305175781,79.70999908447266,93938386
2025-09-17,84.0,86.33000183105469,81.19999694824219,82.61000061035156,93618369
2025-09-18,80.11000061035156,83.4000015258789,77.5,80.11000061035156,95608884
2025-09-19,80.4800033569336,81.0,77.6500015258789,78.30000305175781,62397688
2025-09-22,78.0,80.33000183105469,75.58999633789062,79.9800033569336,68588979
2025-09-23,83.0999984741211,83.9800033569336,74.63999938964844,76.5,83376819
2025-09-24,75.01000213623047,76.0,73.58000183105469,74.8499984741211,71117540
2025-09-25,73.0,75.36000061035156,70.0,74.08999633789062,99106949
2025-09-26,73.0,73.6500015258789,68.55000305175781,68.58000183105469,86262939
2025-09-29,68.58999633789062,73.97000122070312,68.58999633789062,73.38999938964844,68093640
2025-09-30,72.55999755859375,73.6500015258789,70.80000305175781,71.5,52314108
2025-10-09,71.80000305175781,72.80000305175781,69.51000213623047,69.69000244140625,55480969
2025-10-10,69.5,72.19000244140625,68.61000061035156,68.66999816894531,54465776
2025-10-13,63.77000045776367,66.80000305175781,63.650001525878906,65.5999984741211,62308702
2025-10-14,66.80000305175781,67.18000030517578,60.70000076293945,61.0,73709412
2025-10-15,61.0099983215332,62.880001068115234,60.290000915527344,62.5099983215332,47283408
2025-10-16,62.52000045776367,64.30000305175781,61.849998474121094,62.68000030517578,49962184
2025-10-17,63.0,63.0,59.0,59.529998779296875,48894423
2025-10-20,61.4900016784668,65.4800033569336,61.4900016784668,63.20000076293945,92818971
2025-10-21,63.79999923706055,68.80000305175781,62.79999923706055,68.33000183105469,102939534
2025-10-22,66.66000366210938,70.98999786376953,66.31999969482422,68.62999725341797,81508724
2025-10-23,66.70999908447266,67.80000305175781,64.54000091552734,65.75,53408383
2025-10-24,66.36000061035156,69.7699966430664,64.80000305175781,69.1500015258789,82282339
2025-10-27,72.80000305175781,75.30000305175781,72.0,74.47000122070312,93282560
2025-10-28,74.0,75.98999786376953,72.95999908447266,73.9000015258789,61436659
2025-10-29,76.5,78.0,73.5,74.62000274658203,62104481
2025-10-30,73.33000183105469,74.6500015258789,72.0,72.6500015258789,49433820
2025-10-31,71.51000213623047,72.08000183105469,67.94999694824219,68.5,60867645
2025-11-03,67.9000015258789,70.16999816894531,66.5,69.29000091552734,52196625
2025-11-04,70.1500015258789,70.80000305175781,68.38999938964844,69.22000122070312,51474173
2025-11-05,65.88999938964844,69.1500015258789,65.68000030517578,68.5999984741211,39863917
2025-11-06,69.29000091552734,75.45999908447266,69.29000091552734,75.45999908447266,103043420
2025-11-07,74.31999969482422,75.02999877929688,71.51000213623047,73.04000091552734,71476967
2025-11-10,74.30000305175781,75.05999755859375,71.80000305175781,74.02999877929688,69595292
2025-11-11,76.58000183105469,78.31999969482422,73.0,75.9000015258789,91824642
2025-11-12,73.25,76.0,71.58000183105469,75.51000213623047,66635743
2025-11-13,74.0,74.80000305175781,71.0,72.16999816894531,57031963
2025-11-14,70.0,71.33999633789062,68.0,69.11000061035156,50808067
2025-11-17,69.11000061035156,72.37999725341797,69.06999969482422,70.79000091552734,47353213
2025-11-18,70.69999694824219,75.0,70.69999694824219,72.80000305175781,53389778
2025-11-19,72.0199966430664,73.61000061035156,71.04000091552734,71.69000244140625,33019398
2025-11-20,73.6500015258789,74.93000030517578,70.16000366210938,70.5999984741211,39144998
2025-11-21,68.01000213623047,68.3499984741211,63.58000183105469,64.7300033569336,52848531
2025-11-24,65.7699966430664,66.0,61.709999084472656,64.3499984741211,45006003
2025-11-25,65.01000213623047,70.5,65.01000213623047,69.29000091552734,56345834
2025-11-26,68.36000061035156,75.69000244140625,68.08000183105469,74.0,79200469
2025-11-27,74.7300033569336,76.76000213623047,73.18000030517578,73.58000183105469,58655904
2025-11-28,74.01000213623047,77.0,72.36000061035156,75.05999755859375,51004578
2025-12-01,74.8499984741211,77.31999969482422,74.4000015258789,75.55999755859375,48142641
2025-12-02,75.0,76.0,72.76000213623047,73.26000213623047,39094419
2025-12-03,72.54000091552734,75.26000213623047,72.01000213623047,72.61000061035156,41418303
2025-12-04,72.3499984741211,72.75,66.27999877929688,69.30000305175781,70606304
2025-12-05,69.44999694824219,70.9000015258789,67.8499984741211,70.12000274658203,38153672
2025-12-08,70.55000305175781,76.66000366210938,70.27999877929688,75.36000061035156,73053790
2025-12-09,75.0,79.52999877929688,74.0199966430664,77.80000305175781,82160115
2025-12-10,80.2300033569336,83.33000183105469,78.5999984741211,80.56999969482422,97737647
2025-12-11,80.02999877929688,80.94999694824219,78.69999694824219,78.76000213623047,50630674
2025-12-12,78.01000213623047,86.01000213623047,77.91999816894531,84.86000061035156,145632671
2025-12-15,81.0,82.08000183105469,79.08999633789062,80.11000061035156,79473812
2025-12-16,80.0,81.69999694824219,77.80000305175781,78.18000030517578,44239987
2025-12-17,77.55999755859375,82.19999694824219,77.43000030517578,81.41000366210938,46552502
2025-12-18,79.05999755859375,79.91999816894531,76.30000305175781,76.3499984741211,46681203
2025-12-19,77.0,78.36000061035156,75.12000274658203,75.62000274658203,28746014
2025-12-22,76.3499984741211,82.44999694824219,76.3499984741211,81.81999969482422,60612982
2025-12-23,81.66999816894531,82.86000061035156,80.5999984741211,81.30999755859375,32657375
2025-12-24,81.9000015258789,84.83000183105469,80.68000030517578,84.0999984741211,55347831
2025-12-25,86.63999938964844,89.5999984741211,83.62999725341797,85.87999725341797,62294652
2025-12-26,84.77999877929688,86.5999984741211,83.30000305175781,85.48999786376953,43667810
2025-12-29,84.30000305175781,91.04000091552734,84.11000061035156,88.0,57472670
2025-12-30,88.01000213623047,91.01000213623047,86.80999755859375,87.4000015258789,43794360
2025-12-31,88.0,88.41999816894531,84.18000030517578,84.6500015258789,33892160
2026-01-05,84.6500015258789,85.5999984741211,82.80000305175781,84.66000366210938,38921008
2026-01-06,83.19999694824219,83.44000244140625,80.0,81.48999786376953,54651703
2026-01-07,82.0,82.19999694824219,79.33000183105469,80.5999984741211,50460995
2026-01-08,80.30000305175781,83.80000305175781,78.80000305175781,81.11000061035156,47982925
2026-01-09,79.66000366210938,83.0,78.26000213623047,81.45999908447266,40617755
2026-01-12,80.6500015258789,80.87000274658203,75.80000305175781,78.44000244140625,69409693
2026-01-13,78.43000030517578,80.20999908447266,75.95999908447266,76.36000061035156,55610383
2026-01-14,76.69999694824219,77.5,75.0,76.19999694824219,46079837
2026-01-15,75.0,79.66000366210938,75.0,79.37999725341797,49206879
2026-01-16,80.22000122070312,81.9800033569336,79.5199966430664,80.33000183105469,42106188
2026-01-19,78.7699966430664,79.12000274658203,77.0,77.80999755859375,40666612
2026-01-20,77.5,77.73999786376953,73.0,74.0,52980954
2026-01-21,73.0999984741211,75.44999694824219,72.9000015258789,74.5999984741211,30992716
2026-01-22,75.20999908447266,75.94000244140625,73.48999786376953,75.93000030517578,41699117
2026-01-23,75.7300033569336,75.7300033569336,73.0,73.0999984741211,47354516
2026-01-26,73.0,74.38999938964844,72.12999725341797,73.11000061035156,28746148
2026-01-27,72.5,77.0,71.68000030517578,76.54000091552734,62431788
2026-01-28,76.98999786376953,77.86000061035156,74.69999694824219,74.83000183105469,43406944
2026-01-29,75.55999755859375,77.55000305175781,74.91000366210938,75.18000030517578,36197280
2026-01-30,73.5199966430664,78.30999755859375,73.5199966430664,77.36000061035156,44822341
2026-02-02,77.38999938964844,80.44000244140625,77.08999633789062,77.87000274658203,51255855
2026-02-03,78.87000274658203,80.36000061035156,76.91000366210938,77.0199966430664,44119369
2026-02-04,76.19999694824219,76.19999694824219,71.87999725341797,72.94000244140625,52001886
2026-02-05,71.80000305175781,74.36000061035156,67.18000030517578,73.4000015258789,82526693
2026-02-06,70.83999633789062,75.0,69.33000183105469,72.47000122070312,71240723
2026-02-09,74.70999908447266,75.88999938964844,73.55000305175781,74.91000366210938,58088045
2026-02-10,75.02999877929688,78.69999694824219,74.80000305175781,77.02999877929688,50053986
2026-02-11,76.5,77.48999786376953,72.20999908447266,72.33000183105469,63714648
2026-02-12,72.5,77.7699966430664,71.52999877929688,77.37999725341797,77151931
2026-02-13,76.08000183105469,79.4800033569336,75.22000122070312,77.9800033569336,57233177
2026-02-24,80.37999725341797,81.0,78.0,78.91000366210938,53932754
2026-02-25,78.9800033569336,81.5,78.55000305175781,79.5199966430664,49415939
2026-02-26,79.69999694824219,87.47000122070312,79.69999694824219,85.88999938964844,108408917
2026-02-27,84.05000305175781,88.30999755859375,84.0,85.55000305175781,79261034
